"__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","Category","CategoryString","ComputerName","Data","EventCode","EventIdentifier","EventType","InsertionStrings","Logfile","Message","RecordNumber","SourceName","TimeGenerated","TimeWritten","Type","User","Scope","Path","Options","ClassPath","Properties","SystemProperties","Qualifiers","Site","Container"
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=177",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=177",0,,WIN-816Q4DPV45U,,16,16,3,System.String[],System,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Microsoft3DViewer_2.1803.8022.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,177,Microsoft-Windows-Kernel-General,20190530153247.492562-000,20190530153247.492562-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=177",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=176",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=176",0,,WIN-816Q4DPV45U,,16,16,3,System.String[],System,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Messaging_3.38.22001.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,176,Microsoft-Windows-Kernel-General,20190530153246.832122-000,20190530153246.832122-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=176",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=175",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=175",0,,WIN-816Q4DPV45U,,16,16,3,System.String[],System,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.HEVCVideoExtension_1.0.2512.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,175,Microsoft-Windows-Kernel-General,20190530153246.181650-000,20190530153246.181650-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=175",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=174",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=174",0,,WIN-816Q4DPV45U,,16,16,3,System.String[],System,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Getstarted_6.9.10602.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,174,Microsoft-Windows-Kernel-General,20190530153245.738231-000,20190530153245.738231-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=174",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=173",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=173",0,,WIN-816Q4DPV45U,,16,16,3,System.String[],System,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.GetHelp_10.1706.10441.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,173,Microsoft-Windows-Kernel-General,20190530153245.214616-000,20190530153245.214616-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=173",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=172",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=172",0,,WIN-816Q4DPV45U,,16,16,3,System.String[],System,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.DesktopAppInstaller_1.0.12271.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,172,Microsoft-Windows-Kernel-General,20190530153244.732321-000,20190530153244.732321-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=172",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=171",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=171",0,,WIN-816Q4DPV45U,,16,16,3,System.String[],System,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.BingWeather_4.22.3254.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,171,Microsoft-Windows-Kernel-General,20190530153244.196599-000,20190530153244.196599-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=171",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=170",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=170",0,,WIN-816Q4DPV45U,,16,16,3,System.String[],System,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Advertising.Xaml_10.1705.4.0_x86__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,170,Microsoft-Windows-Kernel-General,20190530153243.403940-000,20190530153243.403940-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=170",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=169",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=169",0,,WIN-816Q4DPV45U,,16,16,3,System.String[],System,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Advertising.Xaml_10.1705.4.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,169,Microsoft-Windows-Kernel-General,20190530153243.266230-000,20190530153243.266230-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=169",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=168",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=168",0,,WIN-816Q4DPV45U,,16,16,3,System.String[],System,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.3DBuilder_13.0.10349.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,168,Microsoft-Windows-Kernel-General,20190530153243.080462-000,20190530153243.080462-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=168",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=167",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=167",0,,WIN-816Q4DPV45U,,16,16,3,System.String[],System,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Windows.PrintDialog_6.2.0.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,167,Microsoft-Windows-Kernel-General,20190530153242.141894-000,20190530153242.141894-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=167",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=166",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=166",0,,WIN-816Q4DPV45U,,16,16,3,System.String[],System,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\windows.immersivecontrolpanel_10.0.2.1000_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,166,Microsoft-Windows-Kernel-General,20190530153242.004315-000,20190530153242.004315-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=166",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=165",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=165",0,,WIN-816Q4DPV45U,,16,16,3,System.String[],System,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Windows.CBSPreview_10.0.17134.48_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,165,Microsoft-Windows-Kernel-General,20190530153241.842128-000,20190530153241.842128-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=165",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=164",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=164",0,,WIN-816Q4DPV45U,,16,16,3,System.String[],System,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.XboxGameCallableUI_1000.17134.1.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,164,Microsoft-Windows-Kernel-General,20190530153241.698043-000,20190530153241.698043-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=164",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=163",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=163",0,,WIN-816Q4DPV45U,,16,16,3,System.String[],System,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ShellExperienceHost_10.0.17134.112_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,163,Microsoft-Windows-Kernel-General,20190530153241.525447-000,20190530153241.525447-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=163",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=162",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=162",0,,WIN-816Q4DPV45U,,16,16,3,System.String[],System,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.SecHealthUI_10.0.17134.1_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,162,Microsoft-Windows-Kernel-General,20190530153241.335903-000,20190530153241.335903-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=162",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=161",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=161",0,,WIN-816Q4DPV45U,,16,16,3,System.String[],System,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.PinningConfirmationDialog_1000.17134.1.0_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,161,Microsoft-Windows-Kernel-General,20190530153241.175835-000,20190530153241.175835-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=161",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=160",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=160",0,,WIN-816Q4DPV45U,,16,16,3,System.String[],System,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.PeopleExperienceHost_10.0.17134.1_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,160,Microsoft-Windows-Kernel-General,20190530153241.024096-000,20190530153241.024096-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=160",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=159",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=159",0,,WIN-816Q4DPV45U,,16,16,3,System.String[],System,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ParentalControls_1000.17134.1.0_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,159,Microsoft-Windows-Kernel-General,20190530153240.866443-000,20190530153240.866443-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=159",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=158",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=158",0,,WIN-816Q4DPV45U,,16,16,3,System.String[],System,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.OOBENetworkConnectionFlow_10.0.17134.1_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,158,Microsoft-Windows-Kernel-General,20190530153240.721099-000,20190530153240.721099-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=158",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=157",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=157",0,,WIN-816Q4DPV45U,,16,16,3,System.String[],System,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.OOBENetworkCaptivePortal_10.0.17134.1_neutral__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.,157,Microsoft-Windows-Kernel-General,20190530153240.567003-000,20190530153240.567003-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=157",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
